year,unitid,inst_name,state_abbr,level_of_study,enrollment_fall
"2019","477039","West Coast University-Dallas","TX","Undergraduate","1020"
"2019","229814","West Texas A & M University","TX","Graduate","2615"
"2019","229814","West Texas A & M University","TX","Undergraduate","7355"
"2019","224679","Western Technical College","TX","Undergraduate","1310"
"2019","224660","Western Technical College","TX","Undergraduate","547"
"2019","229887","Wiley College","TX","Undergraduate","712"
"2019","232797","American National University","VA","Graduate","58"
"2019","232797","American National University","VA","Undergraduate","741"
"2019","449922","Appalachian College of Pharmacy","VA","Graduate","216"
"2019","432348","Appalachian School of Law","VA","Graduate","164"
"2019","231420","Averett University","VA","Undergraduate","894"
"2019","449931","Averett University-Non-Traditional Programs","VA","Graduate","267"
"2019","449931","Averett University-Non-Traditional Programs","VA","Undergraduate","218"
"2019","458113","Bethel College","VA","Undergraduate","30"
"2019","231554","Bluefield College","VA","Graduate","217"
"2019","231554","Bluefield College","VA","Undergraduate","939"
"2019","233356","Bon Secours Memorial College of Nursing","VA","Undergraduate","448"
"2019","231581","Bridgewater College","VA","Graduate","41"
"2019","231581","Bridgewater College","VA","Undergraduate","1713"
"2019","231785","Bryant & Stratton College-Virginia Beach","VA","Undergraduate","1761"
"2019","232618","Centra College of Nursing","VA","Undergraduate","369"
"2019","420024","Centura College-Chesapeake","VA","Undergraduate","144"
"2019","232016","Centura College-Virginia Beach","VA","Undergraduate","107"
"2019","460871","Chamberlain University-Virginia","VA","Undergraduate","478"
"2019","231712","Christopher Newport University","VA","Graduate","82"
"2019","231712","Christopher Newport University","VA","Undergraduate","4837"
"2019","482653","DeVry University-Virginia","VA","Graduate","131"
"2019","482653","DeVry University-Virginia","VA","Undergraduate","150"
"2019","445869","Divine Mercy University","VA","Graduate","340"
"2019","232043","Eastern Mennonite University","VA","Graduate","380"
"2019","232043","Eastern Mennonite University","VA","Undergraduate","978"
"2019","231970","Eastern Virginia Medical School","VA","Graduate","1275"
"2019","248934","ECPI University","VA","Graduate","345"
"2019","248934","ECPI University","VA","Undergraduate","13142"
"2019","442806","Edward Via College of Osteopathic Medicine","VA","Graduate","1995"
"2019","232025","Emory & Henry College","VA","Graduate","273"
"2019","232025","Emory & Henry College","VA","Undergraduate","1019"
"2019","460376","Fairfax University of America","VA","Graduate","116"
"2019","460376","Fairfax University of America","VA","Undergraduate","37"
"2019","232089","Ferrum College","VA","Undergraduate","1050"
"2019","232186","George Mason University","VA","Graduate","11201"
"2019","232186","George Mason University","VA","Undergraduate","26662"
"2019","232256","Hampden-Sydney College","VA","Undergraduate","993"
"2019","232265","Hampton University","VA","Graduate","579"
"2019","232265","Hampton University","VA","Undergraduate","3714"
"2019","232308","Hollins University","VA","Graduate","130"
"2019","232308","Hollins University","VA","Undergraduate","668"
"2019","483780","IGlobal University","VA","Graduate","228"
"2019","483780","IGlobal University","VA","Undergraduate","71"
"2019","232423","James Madison University","VA","Graduate","1925"
"2019","232423","James Madison University","VA","Undergraduate","19895"
"2019","232557","Liberty University","VA","Graduate","38561"
"2019","232557","Liberty University","VA","Undergraduate","47025"
"2019","232566","Longwood University","VA","Graduate","609"
"2019","232566","Longwood University","VA","Undergraduate","3859"
"2019","494621","Lotus School of Integrated Professions","VA","Undergraduate","62"
"2019","232672","Mary Baldwin University","VA","Graduate","579"
"2019","232672","Mary Baldwin University","VA","Undergraduate","1407"
"2019","232706","Marymount University","VA","Graduate","1205"
"2019","232706","Marymount University","VA","Undergraduate","2158"
"2019","232937","Norfolk State University","VA","Graduate","489"
"2019","232937","Norfolk State University","VA","Undergraduate","5112"
"2019","232982","Old Dominion University","VA","Graduate","4499"
"2019","232982","Old Dominion University","VA","Undergraduate","19176"
"2019","451927","Patrick Henry College","VA","Undergraduate","305"
"2019","233277","Radford University","VA","Graduate","3903"
"2019","233277","Radford University","VA","Undergraduate","7967"
"2019","233301","Randolph College","VA","Graduate","52"
"2019","233301","Randolph College","VA","Undergraduate","565"
"2019","233295","Randolph-Macon College","VA","Undergraduate","1543"
"2019","231651","Regent University","VA","Graduate","5957"
"2019","231651","Regent University","VA","Undergraduate","4408"
"2019","233408","Riverside College of Health Careers","VA","Undergraduate","305"
"2019","233426","Roanoke College","VA","Undergraduate","2003"
"2019","232885","Sentara College of Health Sciences","VA","Graduate","49"
"2019","232885","Sentara College of Health Sciences","VA","Undergraduate","321"
"2019","233541","Shenandoah University","VA","Graduate","1751"
"2019","233541","Shenandoah University","VA","Undergraduate","2040"
"2019","459259","South University-Richmond","VA","Graduate","129"
"2019","459259","South University-Richmond","VA","Undergraduate","315"
"2019","459268","South University-Virginia Beach","VA","Graduate","82"
"2019","459268","South University-Virginia Beach","VA","Undergraduate","312"
"2019","233611","Southern Virginia University","VA","Undergraduate","1111"
"2019","438498","Stratford University","VA","Graduate","398"
"2019","438498","Stratford University","VA","Undergraduate","1975"
"2019","233684","Strayer University-Virginia","VA","Graduate","1274"
"2019","233684","Strayer University-Virginia","VA","Undergraduate","4332"
"2019","233718","Sweet Briar College","VA","Graduate","3"
"2019","233718","Sweet Briar College","VA","Undergraduate","351"
"2019","458496","The Art Institute of Virginia Beach","VA","Undergraduate","248"
"2019","233897","The University of Virginia's College at Wise","VA","Undergraduate","1978"
"2019","233842","Union Presbyterian Seminary","VA","Graduate","165"
"2019","232609","University of Lynchburg","VA","Graduate","1021"
"2019","232609","University of Lynchburg","VA","Undergraduate","1935"
"2019","437097","University of Management and Technology","VA","Graduate","116"
"2019","437097","University of Management and Technology","VA","Undergraduate","226"
"2019","232681","University of Mary Washington","VA","Graduate","306"
"2019","232681","University of Mary Washington","VA","Undergraduate","4182"
"2019","484765","University of Phoenix-Virginia","VA","Graduate","8"
"2019","484765","University of Phoenix-Virginia","VA","Undergraduate","23"
"2019","233374","University of Richmond","VA","Graduate","712"
"2019","233374","University of Richmond","VA","Undergraduate","3202"
"2019","442639","University of the Potomac-VA Campus","VA","Graduate","104"
"2019","442639","University of the Potomac-VA Campus","VA","Undergraduate","40"
"2019","234076","University of Virginia-Main Campus","VA","Graduate","8002"
"2019","234076","University of Virginia-Main Campus","VA","Undergraduate","17010"
"2019","449834","Virginia Beach Theological Seminary","VA","Graduate","28"
"2019","234030","Virginia Commonwealth University","VA","Graduate","6920"
"2019","234030","Virginia Commonwealth University","VA","Undergraduate","22837"
"2019","234085","Virginia Military Institute","VA","Undergraduate","1698"
"2019","233921","Virginia Polytechnic Institute and State University","VA","Graduate","7083"
"2019","233921","Virginia Polytechnic Institute and State University","VA","Undergraduate","29300"
"2019","234155","Virginia State University","VA","Graduate","340"
"2019","234155","Virginia State University","VA","Undergraduate","4025"
"2019","234164","Virginia Union University","VA","Graduate","315"
"2019","234164","Virginia Union University","VA","Undergraduate","1136"
"2019","490106","Virginia University of Integrative Medicine","VA","Graduate","340"
"2019","234137","Virginia University of Lynchburg","VA","Graduate","41"
"2019","234137","Virginia University of Lynchburg","VA","Undergraduate","229"
"2019","234173","Virginia Wesleyan University","VA","Graduate","100"
"2019","234173","Virginia Wesleyan University","VA","Undergraduate","1387"
"2019","234207","Washington and Lee University","VA","Graduate","404"
"2019","234207","Washington and Lee University","VA","Undergraduate","1860"
"2019","231624","William & Mary","VA","Graduate","2517"
"2019","231624","William & Mary","VA","Undergraduate","6256"
"2019","245883","Antioch University-Seattle","WA","Graduate","580"
"2019","245883","Antioch University-Seattle","WA","Undergraduate","85"
"2019","235547","Bastyr University","WA","Graduate","839"
"2019","235547","Bastyr University","WA","Undergraduate","155"
"2019","234669","Bellevue College","WA","Undergraduate","12563"
"2019","234696","Bellingham Technical College","WA","Undergraduate","2325"
"2019","439190","Cascadia College","WA","Undergraduate","3387"
"2019","234827","Central Washington University","WA","Graduate","547"
"2019","234827","Central Washington University","WA","Undergraduate","11111"
"2019","234845","Centralia College","WA","Undergraduate","3077"
"2019","102845","Charter College","WA","Undergraduate","2474"
"2019","234915","City University of Seattle","WA","Graduate","1153"
"2019","234915","City University of Seattle","WA","Undergraduate","807"
"2019","234933","Clark College","WA","Undergraduate","9233"
"2019","234951","Clover Park Technical College","WA","Undergraduate","3973"
"2019","234979","Columbia Basin College","WA","Undergraduate","7280"
"2019","235024","Cornish College of the Arts","WA","Undergraduate","602"
"2019","443410","DigiPen Institute of Technology","WA","Graduate","90"
"2019","443410","DigiPen Institute of Technology","WA","Undergraduate","1084"
"2019","235097","Eastern Washington University","WA","Graduate","1654"
"2019","235097","Eastern Washington University","WA","Undergraduate","10756"
"2019","235103","Edmonds Community College","WA","Undergraduate","7877"
"2019","443049","Faith International University","WA","Graduate","129"
"2019","443049","Faith International University","WA","Undergraduate","101"
"2019","235316","Gonzaga University","WA","Graduate","2326"
"2019","235316","Gonzaga University","WA","Undergraduate","5211"
"2019","235334","Grays Harbor College","WA","Undergraduate","1853"
"2019","235343","Green River College","WA","Undergraduate","8435"
"2019","235422","Heritage University","WA","Graduate","144"
"2019","235422","Heritage University","WA","Undergraduate","827"
"2019","235431","Highline College","WA","Undergraduate","6310"
"2019","235699","Lake Washington Institute of Technology","WA","Undergraduate","3620"
"2019","235750","Lower Columbia College","WA","Undergraduate","2703"
"2019","236072","North Seattle College","WA","Undergraduate","5693"
"2019","377546","Northwest College of Art & Design","WA","Undergraduate","95"
"2019","380377","Northwest Indian College","WA","Undergraduate","594"
"2019","236133","Northwest University","WA","Graduate","392"
"2019","236133","Northwest University","WA","Undergraduate","947"
"2019","487603","Northwest University-College of Adult and Professional Studies","WA","Graduate","116"
"2019","487603","Northwest University-College of Adult and Professional Studies","WA","Undergraduate","1014"
"2019","236188","Olympic College","WA","Undergraduate","6278"
"2019","236230","Pacific Lutheran University","WA","Graduate","367"
"2019","236230","Pacific Lutheran University","WA","Undergraduate","2695"
"2019","455406","Pacific Northwest University of Health Sciences","WA","Graduate","576"
"2019","236258","Peninsula College","WA","Undergraduate","1966"
"2019","235237","Pierce College-Fort Steilacoom","WA","Undergraduate","6195"
"2019","236382","Renton Technical College","WA","Undergraduate","3755"
"2019","236452","Saint Martin's University","WA","Graduate","240"
"2019","236452","Saint Martin's University","WA","Undergraduate","1389"
"2019","236513","Seattle Central College","WA","Undergraduate","6743"
"2019","488448","Seattle Film Institute","WA","Graduate","26"
"2019","488448","Seattle Film Institute","WA","Undergraduate","80"
"2019","439914","Seattle Institute of East Asian Medicine","WA","Graduate","34"
"2019","236577","Seattle Pacific University","WA","Graduate","812"
"2019","236577","Seattle Pacific University","WA","Undergraduate","2717"
"2019","236595","Seattle University","WA","Graduate","2566"
"2019","236595","Seattle University","WA","Undergraduate","4633"
"2019","236638","Skagit Valley College","WA","Undergraduate","5085"
"2019","236504","South Seattle College","WA","Undergraduate","6141"
"2019","236692","Spokane Community College","WA","Undergraduate","10225"
"2019","236708","Spokane Falls Community College","WA","Undergraduate","5023"
"2019","236753","Tacoma Community College","WA","Undergraduate","6095"
"2019","235167","The Evergreen State College","WA","Graduate","278"
"2019","235167","The Evergreen State College","WA","Undergraduate","2576"
"2019","441131","The Seattle School of Theology & Psychology","WA","Graduate","258"
"2019","432223","University of Phoenix-Washington","WA","Graduate","1"
"2019","432223","University of Phoenix-Washington","WA","Undergraduate","22"
"2019","236328","University of Puget Sound","WA","Graduate","309"
"2019","236328","University of Puget Sound","WA","Undergraduate","2299"
"2019","377555","University of Washington-Bothell Campus","WA","Graduate","563"
"2019","377555","University of Washington-Bothell Campus","WA","Undergraduate","5350"
"2019","236948","University of Washington-Seattle Campus","WA","Graduate","15530"
"2019","236948","University of Washington-Seattle Campus","WA","Undergraduate","32046"
"2019","377564","University of Washington-Tacoma Campus","WA","Graduate","741"
"2019","377564","University of Washington-Tacoma Campus","WA","Undergraduate","4588"
"2019","236887","Walla Walla Community College","WA","Undergraduate","3671"
"2019","236896","Walla Walla University","WA","Graduate","181"
"2019","236896","Walla Walla University","WA","Undergraduate","1650"
"2019","236939","Washington State University","WA","Graduate","5545"
"2019","236939","Washington State University","WA","Undergraduate","26062"
"2019","236975","Wenatchee Valley College","WA","Undergraduate","3352"
"2019","237011","Western Washington University","WA","Graduate","902"
"2019","237011","Western Washington University","WA","Undergraduate","15240"
"2019","237039","Whatcom Community College","WA","Undergraduate","4152"
"2019","237057","Whitman College","WA","Undergraduate","1579"
"2019","237066","Whitworth University","WA","Graduate","397"
"2019","237066","Whitworth University","WA","Undergraduate","2417"
"2019","475200","Whitworth University-Adult Degree Programs","WA","Undergraduate","275"
"2019","237109","Yakima Valley College","WA","Undergraduate","4650"
